line,symbol,name,signal_date,entry_date,exit_date,ret,cash_before,cash_after,rank_score,score_detail,variant,window,combo
S,162411,华宝油气LOF,2023-07-21,2023-07-24,2023-08-07,0.0601604278074867,10624.487466581753,11263.661177806593,0.8644444444444443,"{""score"": 0.8644444444444443, ""momentum"": 0.0935672514619883, ""mom20"": 0.0935672514619883, ""mom60"": 0.10650887573964485, ""mom120"": 0.06401137980085347, ""vol20"": 0.24101113799883223, ""amount20"": 25959589.675, ""history_days"": 2554, ""accel"": 1.0}",forced_all,2021_2026,S
S,162411,华宝油气LOF,2023-08-07,2023-08-08,2023-08-22,0.0368956743002544,11263.661177806593,11679.241552051364,0.8837037037037038,"{""score"": 0.8837037037037038, ""momentum"": 0.12005649717514144, ""mom20"": 0.12005649717514144, ""mom60"": 0.23712948517940724, ""mom120"": 0.13124108416547808, ""vol20"": 0.2638032442109675, ""amount20"": 39665427.0625, ""history_days"": 2565, ""accel"": 1.0}",forced_all,2021_2026,S
S,162411,华宝油气LOF,2023-08-22,2023-08-23,2023-09-06,0.0372208436724563,11679.241552051364,12113.952776073125,0.9275,"{""score"": 0.9275, ""momentum"": 0.07519788918205794, ""mom20"": 0.07519788918205794, ""mom60"": 0.23298033282904673, ""mom120"": 0.15602836879432624, ""vol20"": 0.2637440735749583, ""amount20"": 48909993.7625, ""history_days"": 2576, ""accel"": 1.0}",forced_all,2021_2026,S
S,501018,南方原油LOF,2023-09-06,2023-09-07,2023-09-21,-0.0022189349112426,12113.952776073125,12087.072703345153,0.8314285714285715,"{""score"": 0.8314285714285715, ""momentum"": 0.06319115323854674, ""mom20"": 0.06319115323854674, ""mom60"": 0.23941068139963173, ""mom120"": 0.20285969615728328, ""vol20"": 0.19756384765891613, ""amount20"": 4693308.675000001, ""history_days"": 1752, ""accel"": 1.0}",forced_all,2021_2026,S
S,501018,南方原油LOF,2023-09-21,2023-09-22,2023-10-16,-0.0160583941605839,12087.072703345153,11892.973725627202,0.9275,"{""score"": 0.9275, ""momentum"": 0.09674796747967473, ""mom20"": 0.09674796747967473, ""mom60"": 0.22413793103448265, ""mom120"": 0.25605214152700184, ""vol20"": 0.1982273714367672, ""amount20"": 6205941.975, ""history_days"": 1763, ""accel"": 1.0}",forced_all,2021_2026,S
S,159992,创新药ETF,2023-10-16,2023-10-17,2023-10-31,0.0197674418604651,11892.973725627202,12128.067392296578,0.7966666666666666,"{""score"": 0.7966666666666666, ""momentum"": 0.11627906976744184, ""mom20"": 0.11627906976744184, ""mom60"": 0.04096385542168668, ""mom120"": -0.11836734693877549, ""vol20"": 0.2281718870142841, ""amount20"": 323451209.0, ""history_days"": 852, ""accel"": 1.0}",forced_all,2021_2026,S
S,159992,创新药ETF,2023-10-31,2023-11-01,2023-11-15,0.0137772675086107,12128.067392296578,12295.159021122707,0.804,"{""score"": 0.804, ""momentum"": 0.0591787439613527, ""mom20"": 0.0591787439613527, ""mom60"": 0.04156769596199528, ""mom120"": -0.0488069414316703, ""vol20"": 0.299912899912973, ""amount20"": 387128182.5, ""history_days"": 863, ""accel"": 1.0}",forced_all,2021_2026,S
S,159813,半导体ETF鹏华,2023-11-15,2023-11-16,2023-11-30,-0.0234375000000001,12295.159021122707,12006.991231565142,0.8341176470588235,"{""score"": 0.8341176470588235, ""momentum"": 0.06896551724137945, ""mom20"": 0.06896551724137945, ""mom60"": 0.039936102236421966, ""mom120"": -0.07659574468085095, ""vol20"": 0.23451977533087687, ""amount20"": 148706389.875, ""history_days"": 846, ""accel"": 1.0}",forced_all,2021_2026,S
S,560080,中药ETF,2023-11-30,2023-12-01,2023-12-15,-0.0356550580431176,12006.991231565142,11578.881262280482,0.7571428571428571,"{""score"": 0.7571428571428571, ""momentum"": 0.061511423550087985, ""mom20"": 0.061511423550087985, ""mom60"": 0.036020583190394584, ""mom120"": -0.10782865583456436, ""vol20"": 0.1768434682265062, ""amount20"": 53493533.5, ""history_days"": 276, ""accel"": 1.0}",forced_all,2021_2026,S
S,512980,传媒ETF,2023-12-15,2023-12-18,2024-01-02,-0.0924050632911392,11578.881262280482,10508.934006398867,0.8166666666666667,"{""score"": 0.8166666666666667, ""momentum"": 0.031847133757961776, ""mom20"": 0.031847133757961776, ""mom60"": 0.07284768211920545, ""mom120"": -0.2051030421982334, ""vol20"": 0.29099508101566735, ""amount20"": 177057473.0, ""history_days"": 1434, ""accel"": 1.0}",forced_all,2021_2026,S
S,159611,电力ETF,2024-01-02,2024-01-03,2024-01-17,-0.0244988864142539,10508.934006398867,10251.476825841211,0.8257142857142857,"{""score"": 0.8257142857142857, ""momentum"": 0.02430555555555558, ""mom20"": 0.02430555555555558, ""mom60"": 0.006825938566553003, ""mom120"": -0.06249999999999989, ""vol20"": 0.12135763014266018, ""amount20"": 52337290.5, ""history_days"": 482, ""accel"": 1.0}",forced_all,2021_2026,S
